,Calciatore,Ruolo,Squadra,Partite Giocate,MV,FM,Gol,Gol Subiti,Rigori,Rigori Parati,Assist,Ammonizioni,Espulsioni,QA,ExpectedCost_1000
295,Thorsby,c,SAM,35,"5,77","5,91",3,0,0 / 0,0,1,10,0,9,-
296,Augello,d,SAM,34,"5,79","5,91",1,0,0 / 0,0,1,0,0,8,-
297,Zortea,d,SAL,23,"5,74","5,91",1,0,0 / 0,0,2,3,0,6,-
298,Ghoulam,d,NAP,5,"6,0","5,9",0,0,0 / 0,0,0,1,0,2,-
299,Kjaer,d,MIL,10,"6,2","5,9",0,0,0 / 0,0,0,2,0,6,-
300,Casale,d,VER,34,"6,0","5,90",0,0,0 / 0,0,1,10,0,6,-
301,Basic,c,LAZ,20,"5,88","5,9",0,0,0 / 0,0,2,3,0,5,-
302,Kasius,d,BOL,5,"5,9","5,9",0,0,0 / 0,0,0,0,0,2,-
303,Bessa,c,VER,18,"5,81","5,89",1,0,0 / 0,0,1,3,1,4,-
304,Buongiorno,d,TOR,18,"5,94","5,89",0,0,0 / 0,0,1,5,0,4,-
305,Peretz,c,VEN,14,"5,86","5,89",0,0,0 / 0,0,1,2,0,5,-
306,Rugani,d,JUV,12,"5,96","5,88",0,0,0 / 0,0,0,2,0,4,-
307,Pulgar,c,FIO,4,"5,88","5,88",0,0,0 / 0,0,1,2,0,2,-
308,Depaoli,d,VER,17,"5,76","5,88",1,0,0 / 0,0,1,4,0,6,-
309,Vignato,c,BOL,17,"5,88","5,88",0,0,0 / 0,0,1,2,0,4,-
310,Haas,c,EMP,16,"5,84","5,88",0,0,0 / 0,0,2,3,0,3,-
311,Bani,d,GEN,17,"5,91","5,88",0,0,0 / 0,0,0,1,0,5,-
312,Boga,a,ATA,26,"5,81","5,88",0,0,0 / 0,0,2,0,0,8,-
313,Zalewski,c,ROM,13,"5,92","5,88",0,0,0 / 0,0,0,1,0,6,-
314,Busio,c,VEN,28,"5,88","5,88",1,0,0 / 0,0,1,8,0,6,-
315,Haps,d,VEN,25,"5,84","5,88",1,0,0 / 0,0,1,6,0,7,-
316,Obert,d,CAG,4,"5,88","5,88",0,0,0 / 0,0,0,0,0,1,-
317,Caldara,d,VEN,30,"5,92","5,87",1,0,0 / 0,0,0,9,0,7,-
318,Walace,c,UDI,35,"5,9","5,87",1,0,0 / 0,0,0,6,1,7,-
319,Soriano,c,BOL,35,"5,87","5,87",0,0,0 / 0,0,4,4,2,10,-
320,Radovanovic,d,SAL,14,"5,79","5,86",1,0,0 / 0,0,0,4,0,9,-
321,Ayhan,d,SAS,18,"5,81","5,86",1,0,0 / 0,0,0,2,1,5,-
322,Stojanovic,d,EMP,33,"5,91","5,86",1,0,0 / 0,0,1,9,1,6,-
323,Vacca,c,VEN,21,"5,98","5,86",0,0,0 / 0,0,0,5,0,4,-
324,Pellegrini Lu.,d,JUV,17,"5,97","5,85",0,0,0 / 0,0,1,6,0,5,-
325,Ferrer,d,SPE,23,"5,78","5,85",0,0,0 / 0,0,3,3,0,6,-
326,Parisi,d,EMP,23,"5,91","5,85",0,0,0 / 0,0,1,5,0,7,-
327,Hongla,c,VER,13,"5,73","5,85",1,0,0 / 0,0,0,3,0,5,-
328,Frendrup,c,GEN,10,"5,9","5,85",0,0,0 / 0,0,0,1,0,6,-
329,Nsame,a,VEN,10,"5,75","5,85",0,0,0 / 0,0,1,0,0,10,-
330,Bohinen,c,SAL,10,"6,0","5,85",0,0,0 / 0,0,1,5,0,5,-
331,Badelj,c,GEN,34,"5,81","5,84",1,0,0 / 0,0,0,4,0,6,-
332,Freuler,c,ATA,29,"5,95","5,84",1,0,0 / 0,0,1,10,0,6,-
333,Skov Olsen,c,BOL,16,"5,72","5,84",0,0,0 / 0,0,2,0,0,7,-
334,Mazzocchi,d,SAL,32,"5,86","5,84",0,0,0 / 0,0,2,5,0,7,-
335,Zaza,a,TOR,3,"5,83","5,83",0,0,0 / 0,0,0,1,0,2,-
336,Baselli,c,CAG,12,"5,79","5,83",0,0,0 / 0,0,1,1,0,4,-
337,Arthur,c,JUV,15,"5,93","5,83",0,0,0 / 0,0,0,3,0,4,-
338,Anderson A.,c,LAZ,3,"6,0","5,83",0,0,0 / 0,0,0,1,0,2,-
339,Sutalo,d,VER,18,"5,83","5,83",0,0,0 / 0,0,0,0,0,4,-
340,Strelec,a,SPE,9,"5,5","5,83",1,0,0 / 0,0,0,0,0,2,-
341,Coppola D.,d,VER,3,"5,83","5,83",0,0,0 / 0,0,0,0,0,2,-
342,Kastanos,c,SAL,25,"5,78","5,82",1,0,0 / 0,0,1,4,1,7,-
343,Milenkovic,d,FIO,34,"5,88","5,82",1,0,0 / 0,0,0,8,1,7,-
344,Gudmundsson A.,c,GEN,11,"5,68","5,82",1,0,0 / 0,0,0,3,0,8,-
345,Djimsiti,d,ATA,29,"5,83","5,81",1,0,0 / 0,0,1,6,0,6,-
346,Ceccherini,d,VER,34,"5,90","5,81",1,0,0 / 0,0,0,10,1,7,-
347,Colley,d,SAM,31,"5,92","5,81",0,0,0 / 0,0,0,5,1,7,-
348,Lovato,d,CAG,21,"5,93","5,81",0,0,0 / 0,0,0,5,0,7,-
349,Kallon,a,GEN,13,"5,85","5,81",0,0,0 / 0,0,1,3,0,2,-
350,Hefti,d,GEN,16,"5,84","5,81",0,0,0 / 0,0,0,1,0,6,-
351,Aebischer,c,BOL,8,"5,88","5,81",0,0,0 / 0,0,0,1,0,5,-
352,Magnanelli,c,SAS,5,"5,8","5,8",0,0,0 / 0,0,0,1,0,2,-
353,Vasquez,d,GEN,28,"5,82","5,80",1,0,0 / 0,0,0,7,0,8,-
354,Jajalo,c,UDI,12,"5,79","5,79",0,0,0 / 0,0,1,2,0,4,-
355,Molinaro,d,VEN,7,"5,64","5,79",0,0,0 / 0,0,1,0,0,1,-
356,Ferrari G.,d,SAS,36,"5,79","5,79",1,0,0 / 0,0,0,4,1,6,-
357,Toljan,d,SAS,19,"5,79","5,79",0,0,0 / 0,0,1,2,0,4,-
358,Izzo,d,TOR,9,"6,0","5,78",0,0,0 / 0,0,0,4,0,3,-
359,Lykogiannis,d,CAG,25,"5,7","5,78",1,0,0 / 0,0,0,2,0,5,-
360,Ampadu,d,VEN,29,"5,91","5,78",0,0,0 / 0,0,3,10,2,5,-
361,Igor,d,FIO,28,"5,82","5,77",0,0,0 / 0,0,0,3,0,6,-
362,Dawidowicz,d,VER,15,"5,87","5,77",0,0,0 / 0,0,0,3,0,1,-
363,Falcinelli,a,BOL,2,"5,75","5,75",0,0,0 / 0,0,0,0,0,1,-
364,Linetty,c,TOR,16,"5,81","5,75",0,0,0 / 0,0,0,2,0,2,-
365,Rog,c,CAG,8,"5,62","5,75",0,0,0 / 0,0,1,0,0,6,-
366,Rogerio,d,SAS,22,"5,80","5,75",0,0,0 / 0,0,1,5,0,4,-
367,Nani,a,VEN,6,"5,67","5,75",0,0,0 / 0,0,1,1,0,8,-
368,Mraz,a,SPE,2,"5,75","5,75",0,0,0 / 0,0,0,0,0,2,-
369,Martinez Quarta,d,FIO,18,"5,81","5,75",1,0,0 / 0,0,0,8,0,3,-
370,Sigurdsson A.,c,VEN,6,"5,75","5,75",0,0,0 / 0,0,0,0,0,2,-
371,Kaio Jorge,a,JUV,2,"5,75","5,75",0,0,0 / 0,0,0,0,0,1,-
372,Matheus Henrique,c,SAS,20,"5,82","5,75",0,0,0 / 0,0,0,3,0,5,-
373,Soppy,d,UDI,18,"5,86","5,75",0,0,0 / 0,0,0,4,0,6,-
374,Nguiamba,c,SPE,2,"6,0","5,75",0,0,0 / 0,0,0,1,0,2,-
375,Cacace,d,EMP,8,"5,81","5,75",0,0,0 / 0,0,0,1,0,3,-
376,Giovinco,a,SAM,2,"5,75","5,75",0,0,0 / 0,0,0,0,0,6,-
377,Pandev,a,GEN,19,"5,71","5,74",0,0,0 / 0,0,1,1,0,6,-
378,Simy,a,SAL,17,"5,5","5,74",1,0,0 / 0,0,1,0,0,8,-
379,Coulibaly L.,c,SAL,31,"5,79","5,74",0,0,0 / 0,0,0,3,0,6,-
380,Vina,d,ROM,23,"5,74","5,74",0,0,0 / 0,0,1,2,0,4,-
381,Ferrari A.,d,SAM,22,"5,68","5,73",1,0,0 / 0,0,0,4,0,6,-
382,Caceres,d,CAG,13,"5,62","5,73",1,0,0 / 0,0,1,3,1,5,-
383,Ruggeri,d,SAL,13,"5,77","5,73",0,0,0 / 0,0,0,1,0,4,-
384,Aina,d,TOR,20,"5,82","5,72",0,0,0 / 0,0,0,4,0,5,-
385,De Vrij,d,INT,28,"5,84","5,71",0,0,0 / 0,0,0,3,0,7,-
386,Maksimovic,d,GEN,14,"5,79","5,71",0,0,0 / 0,0,0,2,0,3,-
387,Djidji,d,TOR,24,"5,83","5,71",0,0,0 / 0,0,0,4,1,4,-
388,Viti,d,EMP,19,"5,89","5,71",0,0,0 / 0,0,0,1,1,4,-
389,Patric,d,LAZ,22,"5,75","5,70",1,0,0 / 0,0,1,4,1,5,-
390,Ekdal,c,SAM,25,"5,8","5,7",1,0,0 / 0,0,0,9,1,4,-
391,Perez N.,d,UDI,20,"5,8","5,7",0,0,0 / 0,0,1,6,0,4,-
392,Lucas Leiva,c,LAZ,32,"5,83","5,69",0,0,0 / 0,0,0,9,0,5,-
393,Hristov,d,SPE,16,"5,53","5,69",1,0,0 / 0,0,1,3,0,3,-
394,Reca,d,SPE,24,"5,67","5,69",0,0,0 / 0,0,2,3,0,5,-
395,Kumbulla,d,ROM,13,"5,88","5,69",0,0,0 / 0,0,0,6,0,3,-
396,Fiordilino,c,VEN,13,"5,77","5,69",0,0,0 / 0,0,0,2,0,4,-
397,Luperto,d,EMP,22,"5,82","5,68",0,0,0 / 0,0,1,6,1,4,-
398,Benassi,c,EMP,14,"5,71","5,68",0,0,0 / 0,0,0,2,0,4,-
399,Obi,c,SAL,20,"5,72","5,68",0,0,0 / 0,0,1,4,0,3,-
400,Marusic,d,LAZ,33,"5,68","5,68",1,0,0 / 0,0,0,4,1,5,-
401,Binks,d,BOL,11,"5,82","5,68",0,0,0 / 0,0,0,3,0,2,-
402,Yeboah,a,GEN,17,"5,68","5,68",0,0,0 / 0,0,1,2,0,9,-
403,Radunovic,p,CAG,3,"6,33","5,67",0,5,0 / 0,1,0,0,0,2,-
404,Hysaj,d,LAZ,27,"5,61","5,67",1,0,0 / 0,0,0,3,0,3,-
405,Ramsey,c,JUV,3,"5,67","5,67",0,0,0 / 0,0,0,0,0,2,-
406,Torregrossa,a,SAM,3,"5,67","5,67",0,0,0 / 0,0,0,1,0,1,-
407,Damsgaard,c,SAM,9,"5,72","5,67",0,0,0 / 0,0,0,1,0,3,-
408,Amian,d,SPE,32,"5,72","5,67",1,0,0 / 0,0,1,7,2,5,-
409,Ebuehi,d,VEN,18,"5,75","5,67",0,0,0 / 0,0,0,1,1,3,-
410,Heymans,c,VEN,6,"5,83","5,67",0,0,0 / 0,0,1,4,0,2,-
411,Ekuban,a,GEN,29,"5,53","5,67",1,0,0 / 0,0,2,2,0,5,-
412,Bereszynski,d,SAM,35,"5,74","5,66",0,0,0 / 0,0,3,12,0,4,-
413,Soumaoro,d,BOL,27,"5,91","5,65",0,0,0 / 0,0,0,6,2,4,-
414,Rincon,c,SAM,21,"5,76","5,64",0,0,0 / 0,0,0,5,0,5,-
415,Ghiglione,d,GEN,11,"5,68","5,64",0,0,0 / 0,0,1,3,0,1,-
416,Vieira,c,SAM,11,"5,77","5,64",0,0,0 / 0,0,0,3,0,4,-
417,Maignan,p,MIL,32,"6,28","5,64",0,21,0 / 0,0,1,1,0,18,-
418,Zanoli,d,NAP,7,"5,79","5,64",0,0,0 / 0,0,0,2,0,3,-
419,Capezzi,c,SAL,4,"5,62","5,62",0,0,0 / 0,0,0,0,0,2,-
420,Salcedo E.,a,SPE,8,"5,69","5,62",0,0,0 / 0,0,0,1,0,2,-
421,Luiz Felipe,d,LAZ,29,"5,83","5,62",0,0,0 / 0,0,0,10,1,4,-
422,Cuisance,c,VEN,13,"5,69","5,62",0,0,0 / 0,0,0,2,0,5,-
423,Calafiori,d,GEN,4,"5,62","5,62",0,0,0 / 0,0,1,3,0,2,-
424,Dragusin,d,SAL,17,"5,68","5,62",0,0,0 / 0,0,0,2,0,3,-
425,Radu,d,LAZ,9,"5,72","5,61",0,0,0 / 0,0,0,2,0,2,-
426,Magnani,d,SAM,14,"5,79","5,61",0,0,0 / 0,0,0,3,1,2,-
427,Kiyine,c,VEN,26,"5,77","5,60",1,0,0 / 1,0,0,7,1,3,-
428,Hateboer,d,ATA,21,"5,64","5,60",0,0,0 / 0,0,0,2,0,6,-
429,Stryger Larsen,d,UDI,10,"5,7","5,6",0,0,0 / 0,0,1,0,0,1,-
430,Rabiot,c,JUV,29,"5,62","5,60",0,0,0 / 0,0,2,5,0,5,-
431,Adrien Silva,c,SAM,15,"5,7","5,6",0,0,0 / 0,0,1,3,1,4,-
432,Chiriches,d,SAS,27,"5,67","5,59",0,0,0 / 0,0,0,4,0,4,-
433,Alex Sandro,d,JUV,27,"5,69","5,59",0,0,0 / 0,0,1,3,0,4,-
434,Ranieri L.,d,SAL,27,"5,65","5,59",1,0,0 / 0,0,0,9,0,4,-
435,Gyomber,d,SAL,30,"5,73","5,58",0,0,0 / 0,0,0,9,0,4,-
436,Mancini,d,ROM,33,"5,82","5,58",0,0,0 / 0,0,0,14,1,7,-
437,Walukiewicz,d,CAG,6,"5,67","5,58",0,0,0 / 0,0,0,1,0,2,-
438,Tessmann,c,VEN,18,"5,67","5,58",0,0,0 / 0,0,0,1,1,2,-
439,Venuti,d,FIO,21,"5,76","5,57",0,0,0 / 0,0,0,4,0,4,-
440,Gunter,d,VER,30,"5,8","5,57",0,0,0 / 0,0,0,10,0,4,-
441,Kechrida,d,SAL,14,"5,5","5,57",0,0,0 / 0,0,1,0,0,2,-
442,Kiwior,d,SPE,22,"5,70","5,57",0,0,0 / 0,0,0,6,0,5,-
443,Verre,c,EMP,16,"5,62","5,56",0,0,0 / 0,0,1,2,1,2,-
444,Maitland-Niles,d,ROM,8,"5,56","5,56",0,0,0 / 0,0,0,0,0,5,-
445,Colley E.,a,SPE,8,"5,62","5,56",0,0,0 / 0,0,0,1,0,1,-
446,Muldur,d,SAS,25,"5,66","5,56",0,0,0 / 0,0,0,5,0,5,-
447,Berisha,p,TOR,10,"6,1","5,55",0,8,0 / 0,1,0,1,0,14,-
448,Goldaniga,d,CAG,11,"5,68","5,55",0,0,0 / 0,0,0,3,0,2,-
449,Murru,d,SAM,19,"5,5","5,55",1,0,0 / 0,0,0,5,0,3,-
450,Marchizza,d,EMP,19,"5,71","5,55",0,0,0 / 0,0,1,4,0,1,-
451,Bakayoko,c,MIL,11,"5,64","5,55",0,0,0 / 0,0,0,3,0,2,-
452,Harroui,c,SAS,10,"5,65","5,55",0,0,0 / 0,0,0,2,0,2,-
453,Carboni,d,CAG,28,"5,70","5,52",0,0,0 / 0,0,0,6,0,4,-
454,Nikolaou,d,SPE,36,"5,67","5,51",0,0,0 / 0,0,0,7,0,4,-
455,Masiello,d,GEN,7,"5,71","5,5",0,0,0 / 0,0,0,3,0,2,-
456,Mbaye,d,BOL,2,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
457,Diawara,c,ROM,3,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
458,Viola,c,BOL,3,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
459,Manolas,d,NAP,4,"5,62","5,5",0,0,0 / 0,0,0,1,0,2,-
460,Fiamozzi,d,EMP,8,"5,44","5,5",0,0,0 / 0,0,1,1,0,2,-
461,Favilli,a,GEN,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,3,-
462,Farias,a,CAG,3,"5,5","5,5",0,0,0 / 0,0,0,0,0,3,-
463,Pinsoglio,p,JUV,1,"6,5","5,5",0,1,0 / 0,0,0,0,0,3,-
464,Farago',d,CAG,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
465,Dalbert,d,CAG,28,"5,59","5,5",0,0,0 / 0,0,2,9,0,4,-
466,Behrami,c,GEN,8,"5,69","5,5",0,0,0 / 0,0,0,3,0,2,-
467,Ronaldo,a,JUV,1,"6,0","5,5",0,0,0 / 0,0,0,1,0,43,-
468,Kingsley,c,BOL,2,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
469,Malcuit,d,NAP,4,"5,62","5,5",0,0,0 / 0,0,1,3,0,1,-
470,Semper,p,GEN,1,"6,5","5,5",0,1,0 / 0,0,0,0,0,3,-
471,Zeegelaar,d,UDI,12,"5,58","5,5",0,0,0 / 0,0,0,2,0,2,-
472,Zappa,d,CAG,20,"5,6","5,5",0,0,0 / 0,0,0,2,1,3,-
473,Askildsen,c,SAM,15,"5,8","5,5",0,0,0 / 0,0,0,5,0,2,-
474,Muriqi,a,LAZ,5,"5,6","5,5",0,0,0 / 0,0,0,1,0,1,-
475,Ballo-Toure',d,MIL,7,"5,64","5,5",0,0,0 / 0,0,0,2,0,1,-
476,Ake' M.,a,JUV,2,"5,75","5,5",0,0,0 / 0,0,0,1,0,2,-
477,Mayoral,a,ROM,2,"5,5","5,5",0,0,0 / 0,0,0,0,0,5,-
478,Mihaila,a,ATA,2,"5,5","5,5",0,0,0 / 0,0,0,0,0,5,-
479,Vergani,a,SAL,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
480,Van Hooijdonk,a,BOL,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
481,Kamenovic,d,LAZ,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
482,Schnegg,d,VEN,3,"5,5","5,5",0,0,0 / 0,0,0,1,0,1,-
483,Serpe,d,GEN,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
484,Kone B.,c,TOR,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
485,Ostigard,d,GEN,15,"5,7","5,5",0,0,0 / 0,0,0,2,2,5,-
486,Ullmann,d,VEN,4,"5,5","5,5",0,0,0 / 0,0,0,0,0,1,-
487,Ceide,a,SAS,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,2,-
488,Supryaga,a,SAM,1,"5,5","5,5",0,0,0 / 0,0,0,0,0,8,-
489,Mousset,a,SAL,4,"5,5","5,5",0,0,0 / 0,0,1,2,0,8,-
490,Szczesny,p,JUV,33,"6,12","5,48",0,29,0 / 0,3,0,2,0,16,-
491,Galdames,c,GEN,18,"5,53","5,47",0,0,0 / 0,0,0,2,0,4,-
492,Biraschi,d,GEN,14,"5,61","5,46",0,0,0 / 0,0,0,4,0,4,-
493,Godin,d,CAG,11,"5,5","5,45",0,0,0 / 0,0,1,3,0,3,-
494,Strootman,c,CAG,9,"5,67","5,44",0,0,0 / 0,0,0,4,0,1,-
495,Mateju,d,VEN,9,"5,5","5,44",0,0,0 / 0,0,1,3,0,2,-
496,Gagliolo,d,SAL,14,"5,43","5,43",0,0,0 / 0,0,1,2,0,2,-
497,Gabbia,d,MIL,7,"5,64","5,43",0,0,0 / 0,0,0,3,0,1,-
498,Hernani,c,GEN,14,"5,43","5,43",0,0,0 / 0,0,0,0,0,2,-
499,Sturaro,c,GEN,25,"5,64","5,42",0,0,0 / 0,0,0,11,0,4,-
500,Svoboda,d,VEN,18,"5,53","5,42",0,0,0 / 0,0,0,2,1,3,-
501,Bonifazi,d,BOL,17,"5,65","5,41",0,0,0 / 0,0,0,2,1,3,-
502,Delli Carri,d,SAL,5,"5,5","5,4",0,0,0 / 0,0,0,1,0,1,-
503,Ruan,d,SAS,5,"5,5","5,4",0,0,0 / 0,0,0,1,0,2,-
504,Vanheusden,d,GEN,14,"5,64","5,39",0,0,0 / 0,0,0,3,0,2,-
505,Di Tacchio,c,SAL,16,"5,59","5,38",0,0,0 / 0,0,0,3,0,1,-
506,Ospina,p,NAP,31,"6,19","5,37",0,25,0 / 0,0,0,1,0,16,-
507,Sabelli,d,GEN,7,"5,57","5,36",0,0,0 / 0,0,0,3,0,2,-
508,Dragowski,p,FIO,7,"6,21","5,36",0,8,0 / 0,1,0,0,1,3,-
509,Toure' A.,c,GEN,7,"5,43","5,36",0,0,0 / 0,0,0,1,0,1,-
510,Bogdan,d,SAL,6,"5,33","5,33",0,0,0 / 0,0,0,0,0,2,-
511,Strandberg,d,SAL,11,"5,59","5,32",0,0,0 / 0,0,0,0,1,2,-
512,Handanovic,p,INT,37,"6,14","5,31",0,30,0 / 0,0,0,1,0,15,-
513,Sportiello,p,ATA,5,"6,3","5,3",0,5,0 / 0,0,0,0,0,4,-
514,Perotti,c,SAL,9,"5,61","5,28",0,0,0 / 1,0,0,1,0,6,-
515,Chabot,d,SAM,9,"5,56","5,28",0,0,0 / 0,0,0,5,0,2,-
516,Bardi,p,BOL,2,"6,25","5,25",0,2,0 / 0,0,0,0,0,4,-
517,Nastasic,d,FIO,4,"5,38","5,25",0,0,0 / 0,0,0,1,0,2,-
518,Akpa Akpro,c,LAZ,6,"5,33","5,25",0,0,0 / 0,0,0,1,0,1,-
519,Tonelli,d,EMP,13,"5,54","5,23",0,0,0 / 0,0,0,4,0,2,-
520,Jaroszynski,d,SAL,9,"5,33","5,22",0,0,0 / 0,0,0,2,0,1,-
521,Veseli,d,SAL,8,"5,31","5,12",0,0,0 / 0,0,0,1,1,1,-
522,Rui Patricio,p,ROM,38,"6,12","5,04",0,43,0 / 0,1,0,2,0,14,-
523,Meret,p,NAP,7,"5,86","5,0",0,6,0 / 0,0,0,0,0,7,-
524,Falcone,p,SAM,10,"6,5","5,0",0,14,0 / 0,0,0,2,0,7,-
525,Rossi F.,p,ATA,1,"6,0","5,0",0,1,0 / 0,0,0,0,0,1,-
526,Ravaglia,p,SAM,1,"6,0","5,0",0,1,0 / 0,0,0,0,0,1,-
527,Buksa,a,GEN,1,"5,0","5,0",0,0,0 / 0,0,0,0,0,1,-
528,Di Mariano,a,VEN,1,"5,0","5,0",0,0,0 / 0,0,0,0,0,5,-
529,Ismajli,d,EMP,16,"5,41","4,94",0,0,0 / 0,0,0,7,0,2,-
530,Milinkovic-Savic V.,p,TOR,27,"6,04","4,87",0,33,0 / 0,1,0,3,0,10,-
531,Tatarusanu,p,MIL,6,"6,0","4,83",0,10,0 / 0,1,0,0,0,1,-
532,Skorupski,p,BOL,36,"6,26","4,82",0,53,0 / 0,1,0,4,0,11,-
533,Montipo',p,VER,34,"6,18","4,78",0,50,0 / 0,1,0,1,0,10,-
534,Silvestri,p,UDI,35,"6,21","4,77",0,50,0 / 0,0,0,1,0,10,-
535,Musso,p,ATA,33,"6,08","4,76",0,42,0 / 0,0,0,1,1,11,-
536,Vicario,p,EMP,38,"6,42","4,72",0,70,0 / 0,2,0,1,0,11,-
537,Perin,p,JUV,5,"6,1","4,7",0,7,0 / 0,0,0,0,0,2,-
538,Strakosha,p,LAZ,23,"6,0","4,70",0,29,0 / 0,0,0,2,0,11,-
539,Terracciano,p,FIO,32,"5,95","4,70",0,43,0 / 0,1,0,0,0,10,-
540,Sirigu,p,GEN,37,"6,22","4,65",0,59,0 / 0,1,0,0,0,9,-
541,Sepe,p,SAL,16,"6,19","4,62",0,24,0 / 0,0,0,2,0,8,-
542,Audero,p,SAM,29,"6,17","4,59",0,48,0 / 0,1,0,2,0,10,-
543,Consigli,p,SAS,37,"6,22","4,57",0,63,0 / 0,1,0,2,0,10,-
544,Cragno,p,CAG,35,"6,21","4,54",0,63,0 / 0,2,0,3,0,9,-
545,Lezzerini,p,VEN,6,"6,17","4,5",0,9,0 / 0,0,0,2,0,1,-
546,Provedel,p,SPE,31,"6,27","4,5",0,52,0 / 0,0,0,2,0,8,-
547,Di Carmine,a,VER,1,"5,0","4,5",0,0,0 / 0,0,0,1,0,3,-
548,Vignali,d,SPE,1,"4,5","4,5",0,0,0 / 0,0,0,0,0,2,-
549,Aya,d,SAL,2,"4,75","4,5",0,0,0 / 0,0,0,1,0,2,-
550,Maenpaa,p,VEN,17,"6,0","4,44",0,27,0 / 0,0,1,1,0,8,-
551,De Maio,d,UDI,2,"4,25","4,25",0,0,0 / 0,0,0,0,0,1,-
552,Belec,p,SAL,23,"6,02","4,0",0,49,0 / 0,1,0,1,0,4,-
553,Pandur,p,VER,3,"6,0","4,0",0,6,0 / 0,0,0,0,0,1,-
554,Reina,p,LAZ,15,"5,93","3,97",0,29,0 / 0,0,1,3,0,7,-
555,Romero S.,p,VEN,16,"6,03","3,91",0,33,0 / 0,0,0,2,0,1,-
556,Padelli,p,UDI,3,"6,17","3,5",0,8,0 / 0,0,0,0,0,3,-
557,Zoet,p,SPE,7,"5,79","3,5",0,19,0 / 0,1,0,0,0,2,-
558,Pegolo,p,SAS,1,"6,0","3,0",0,3,0 / 0,0,0,0,0,1,-
559,Berardi A.,p,VER,1,"6,0","3,0",0,3,0 / 0,0,0,0,0,1,-
560,Radu I.,p,INT,1,"3,5","1,5",0,2,0 / 0,0,0,0,0,1,-
561,Fiorillo,p,SAL,1,"5,5","0,5",0,5,0 / 0,0,0,0,0,1,-
562,Mirante,p,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
563,Sarr M.,p,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
564,Ujkani,p,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
565,Murillo,d,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-
566,Cerri,a,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-
567,Llorente,a,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,9,-
568,Marchetti,p,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
569,La Gumina,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-
570,Capradossi,d,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
571,Nainggolan,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,15,-
572,Iago Falque,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,-
573,Brignoli,p,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
574,Peluso,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
575,Scuffet,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
576,Mantovani,d,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-
577,Edera,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
578,Cordaz,p,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
579,Aresti,p,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
580,Jankto,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,14,-
581,Lirola,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,-
582,Ragusa,a,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
583,Plizzari,p,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
584,Satalino,p,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
585,Lyanco,d,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,6,-
586,Felicioli,d,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-
587,Cassata,c,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
588,Santurro,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
589,Romagna,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-
590,Pezzella Ger.,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,-
