,Calciatore,Ruolo,Squadra,Partite Giocate,MV,FM,Gol,Gol Subiti,Rigori,Rigori Parati,Assist,Ammonizioni,Espulsioni,QA,ExpectedCost_1000,Classifica
569,La Gumina,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,18
570,Capradossi,d,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
571,Nainggolan,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,15,-,8
572,Iago Falque,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,-,6
573,Brignoli,p,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
574,Peluso,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
575,Scuffet,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
576,Mantovani,d,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,10
577,Edera,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,6
578,Cordaz,p,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,8
579,Aresti,p,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
580,Jankto,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,14,-,18
581,Lirola,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,-,11
582,Ragusa,a,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
583,Plizzari,p,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
584,Satalino,p,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
585,Lyanco,d,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,6,-,6
586,Felicioli,d,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,
587,Cassata,c,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
588,Santurro,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
589,Romagna,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
590,Pezzella Ger.,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,-,11
591,Leris,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,18
592,Lukaku,a,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,44,-,8
593,Ceter,a,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
594,Calabresi,d,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
595,Kouame',a,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,-,11
596,Fuzato,p,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
597,Rosati,p,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,11
598,Opoku,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
599,Imperiale,d,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
600,Contini,p,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
601,Romero,d,ATA,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,15,-,1
602,Millico,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,6
603,Armini,d,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
604,Jagiello,c,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,-,
605,Lazaro,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,8
606,Vavro,d,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
607,Tripaldelli,d,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
608,Agoume,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,8
609,Denswil,d,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,16
610,Tomiyasu,d,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,9,-,16
611,Cristo,a,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,4
612,Andrenacci,p,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
613,Fagioli,c,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
614,Cangiano,a,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
615,Empereur,d,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,13
616,Obiang,c,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
617,Tutino,a,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,-,2
618,Benkovic,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
619,Tuanzebe,d,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,2
620,Turati,p,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
621,Czyborra,d,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,
622,Villar,c,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
623,Haraslin,c,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,12
624,Baldursson,c,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
625,Ballarini,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
626,Ladinetti,c,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
627,Manzari,a,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
628,Gagliano,a,CAG,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
629,Dalle Mura,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,11
630,Palumbo,c,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
631,Escalante,c,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
632,Krapikas,p,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
633,Ramos,d,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
634,Segre,c,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,6
635,Ruegg,d,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
636,Boer,p,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
637,Alia,p,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
638,Hauge,a,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,-,3
639,Leo' Sena,c,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
640,Amione,d,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
641,Gasparini,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
642,Rojas,c,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
643,Oddei,a,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
644,Reynolds,d,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
645,Cortinovis,c,ATA,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,1
646,Furlan,p,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
647,Damiani,c,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
648,Moreo,a,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
649,Ferrarini,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,11
650,Munteanu,a,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,11
651,Sy,d,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
652,Boultam,c,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
653,Cavion,c,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,10
654,Kristoffersen,a,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
655,Kaique Rocha,d,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,18
656,Kornvig,c,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
657,Bjarkason,c,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
658,Pecile,c,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
659,Taugourdeau,c,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,
660,Bocalon,a,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
661,Adamonis,p,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
662,De Luca,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,18
663,Bianco,c,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,11
664,Yepes,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,18
665,Marfella,p,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
666,Bertinato,p,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
667,Holm,d,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,14
668,Molla,p,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
669,Ihattaren,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,18
670,Russo,p,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
671,Piana,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,4
672,Neri,p,VEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
673,De Winter,d,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
674,Lazetic,a,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
